"","USD.Pledged","State","Backers.Count","Blurb.Length","Blurb.Caps","Campaign.Length","Decision.Timing","Goal","Name.Length","Name.Caps","Category","Category..parent.only.","Country","Spotlight","Staff.Pick"
"2121",180,1,8,130,13,864000,864002,100,17,2,"publishing fiction","publishing","US",TRUE,FALSE
"1199",1,0,1,97,7,3558297,596224,2000000,71,11,"technology fabrication tools","technology","US",FALSE,FALSE
"2162",2688,1,28,82,2,2592000,2592000,500,22,3,"photography","photography","US",TRUE,FALSE
"2755",5243,1,25,135,2,2592000,2592001,5000,57,8,"fashion childrenswear","fashion","US",TRUE,FALSE
"2983",15,0,1,131,4,2475372,2475372,400,17,0,"music hip hop","music","US",FALSE,FALSE
"2509",20275,1,179,128,8,5169104,5169104,20000,49,7,"food restaurants","food","US",TRUE,FALSE
"2068",3705,1,62,128,2,2160000,2160001,1300,42,6,"crafts","crafts","US",TRUE,FALSE
"1260",6374,1,48,131,2,2592000,2592000,5000,31,4,"comics graphic novels","comics","US",TRUE,FALSE
"1203",4365,1,53,132,6,2649280,2649280,3800,10,2,"film   video drama","film & video","US",TRUE,FALSE
"269",4606.71,1,65,112,1,2592000,2592001,3000,22,2,"dance performances","dance","US",TRUE,TRUE
"1926",0.9125348272,0,1,134,5,2592000,2592000,1000,43,3,"technology apps","technology","NZ",FALSE,FALSE
"835",2943,0,37,134,6,2592000,2592000,28000,28,7,"food small batch","food","US",FALSE,FALSE
"1116",9218.87529465,1,163,61,3,5184000,5184001,7000,30,4,"music rock","music","GB",TRUE,FALSE
"492",0,0,0,91,2,2592000,2592002,5000,15,13,"music world music","music","US",FALSE,FALSE
"1087",1094.23512396,1,39,76,16,5184000,5184001,800,36,14,"music rock","music","DE",TRUE,FALSE
"1380",267,0,8,128,2,5187600,5187603,2000,24,2,"publishing periodicals","publishing","US",FALSE,FALSE
"406",1402.489424,1,8,53,6,5184000,5184001,1000,34,1,"publishing poetry","publishing","GB",TRUE,FALSE
"1931",3455.58645828,1,29,81,3,2592000,2592000,2500,52,5,"theater plays","theater","GB",TRUE,FALSE
"155",2813,1,42,123,12,2761200,2761200,1384,60,8,"art conceptual art","art","US",TRUE,TRUE
"3023",446943,1,6523,135,4,2023040,2023040,35000,26,3,"games tabletop games","games","US",TRUE,TRUE
"1276",2496.6782995693,1,63,75,1,2592000,2592000,500,58,5,"art","art","CA",TRUE,TRUE
"1767",3653.3711,1,34,89,2,5184000,5184000,5000,53,8,"film   video documentary","film & video","SG",TRUE,FALSE
"2276",162824,1,265,70,1,2825109,2825110,50000,28,6,"technology hardware","technology","US",TRUE,FALSE
"506",0,0,0,88,4,5176093,5176114,5000,18,3,"art sculpture","art","US",FALSE,FALSE
"2860",100,0,3,103,4,2592000,2592000,5000,46,5,"dance spaces","dance","US",FALSE,FALSE
"2539",10320,1,48,57,1,2592000,2592002,8750,28,9,"fashion jewelry","fashion","US",TRUE,TRUE
"3086",5141,1,99,79,4,2592000,2592038,5000,34,0,"music world music","music","US",TRUE,FALSE
"797",5608,1,55,135,5,2592000,2592000,5000,28,4,"music classical music","music","US",TRUE,FALSE
"3445",2361,1,166,127,8,1372387,1372387,1500,59,11,"games tabletop games","games","US",TRUE,FALSE
"1648",105097.01,1,2272,114,1,2536830,2536845,100000,38,6,"publishing periodicals","publishing","US",TRUE,TRUE
"1119",199,0,1,135,4,2592000,2592000,1500,37,4,"technology web","technology","US",FALSE,FALSE
"2299",665.2806672,0,20,125,14,1209600,1209600,2000,24,3,"theater plays","theater","GB",FALSE,FALSE
"1643",5895.46,1,104,135,2,2807915,2807917,5000,48,5,"music pop","music","US",TRUE,FALSE
"3592",5565,0,59,93,8,4166846,4166847,250000,10,1,"film   video animation","film & video","US",FALSE,FALSE
"2785",9505.5098268,1,26,134,4,2592000,2592001,10000,58,6,"music classical music","music","CA",TRUE,FALSE
"1245",37684,1,1228,132,38,3024000,3024000,5000,55,14,"technology gadgets","technology","US",TRUE,FALSE
"2706",2279,1,61,68,8,2592000,2592000,750,31,4,"fashion jewelry","fashion","US",TRUE,FALSE
"3288",1253,0,33,109,1,2592000,2592001,5000,52,8,"art public art","art","US",FALSE,FALSE
"553",1437.5497036579,1,87,68,15,1209600,1209601,12000,54,23,"games tabletop games","games","SE",TRUE,FALSE
"2287",1,0,1,71,3,5184000,5184000,3000,45,9,"music faith","music","US",FALSE,FALSE
"2544",498,1,13,132,5,2592000,2592001,100,40,8,"fashion jewelry","fashion","US",TRUE,FALSE
"1076",427,0,8,117,5,2592000,2592000,5166,40,7,"design typography","design","US",FALSE,FALSE
"3306",9909,1,56,117,3,2160000,2160054,9650,14,3,"film   video narrative film","film & video","US",TRUE,FALSE
"2315",0,0,0,129,7,2592000,2592004,46000,45,11,"music faith","music","US",FALSE,FALSE
"1679",2226.4571502,1,74,127,3,2613479,2613479,1800,59,8,"publishing academic","publishing","NL",TRUE,FALSE
"2249",0,0,0,98,7,2592000,2592000,10000,22,3,"publishing academic","publishing","CA",FALSE,FALSE
"2580",238.3561108,0,11,133,6,2592000,2592000,5000,40,4,"publishing art books","publishing","AU",FALSE,FALSE
"3363",640.845493848,1,35,44,3,2592000,2592000,11750,29,4,"art illustration","art","MX",TRUE,FALSE
"651",35907,1,273,135,10,2670915,2670917,35622,59,9,"photography photobooks","photography","US",TRUE,TRUE
"1993",23966,1,417,62,4,3456000,3456000,3500,39,7,"comics comic books","comics","US",TRUE,FALSE
"3362",3272,1,24,135,1,2588400,2588403,3250,22,3,"art ceramics","art","US",TRUE,FALSE
"1815",1616,1,52,99,27,518400,518400,299,30,23,"comics comic books","comics","US",TRUE,FALSE
"17",3570,1,78,122,9,1814400,1814400,1500,43,5,"theater immersive","theater","US",TRUE,FALSE
"1674",5657.44444825,1,144,83,6,2534851,2534851,2250,15,3,"comics graphic novels","comics","GB",TRUE,TRUE
"1480",2903,1,57,96,3,2592000,2592000,2000,37,6,"publishing children s books","publishing","US",TRUE,FALSE
"1554",6506.77524094,1,236,114,5,2642533,2642547,1000,23,3,"crafts stationery","crafts","CA",TRUE,TRUE
"2150",1066.8,1,20,131,9,2592000,2592000,1000,25,3,"theater plays","theater","US",TRUE,FALSE
"3238",2526,1,63,132,9,3330253,3330253,1320,28,7,"art illustration","art","US",TRUE,TRUE
"2119",4014.43295403,1,132,129,5,2592000,2592001,600,19,4,"crafts diy","crafts","GB",TRUE,FALSE
"1513",2046,1,39,49,5,2592000,2592000,400,34,5,"art","art","US",TRUE,FALSE
"80",11,0,2,131,8,5187600,5187601,15000,59,6,"food food trucks","food","US",FALSE,FALSE
"3050",4484,1,45,64,2,2691122,2691136,4000,13,3,"dance performances","dance","US",TRUE,FALSE
"533",25,0,2,67,4,2592000,2592000,3000,24,3,"art sculpture","art","US",FALSE,FALSE
"830",32850,1,310,35,6,3121140,3121140,25000,24,4,"food small batch","food","US",TRUE,FALSE
"674",15076,1,115,33,1,3024000,3024001,15000,18,3,"food drinks","food","US",TRUE,FALSE
"420",2096.11,1,37,115,7,2592000,2592003,1500,60,8,"art public art","art","US",TRUE,FALSE
"154",5703,1,86,120,3,2592000,2592000,5000,24,4,"publishing young adult","publishing","US",TRUE,FALSE
"90",6.1088709389,0,3,43,1,5184000,5184000,5555600,47,1,"food drinks","food","SE",FALSE,FALSE
"1301",297.85488285,1,15,58,1,2160000,2160000,200,31,1,"art illustration","art","NL",TRUE,FALSE
"1962",21240,1,249,101,2,2051077,2051077,13500,53,7,"music faith","music","US",TRUE,FALSE
"376",2091,1,32,119,13,691037,691037,2000,12,11,"dance performances","dance","US",TRUE,TRUE
"2689",1872.76515972,1,66,134,11,2160000,2160000,1000,36,4,"music rock","music","GB",TRUE,TRUE
"3053",20613,1,472,132,11,3456000,3456004,20000,56,10,"art public art","art","US",TRUE,TRUE
"2664",25772.10234648,1,212,90,1,2102653,2102653,18000,56,7,"photography photobooks","photography","FR",TRUE,TRUE
"2060",4774,1,201,44,3,2702644,2702644,3000,45,8,"comics comic books","comics","US",TRUE,FALSE
"960",7680,1,53,123,4,2204473,2204473,7646,18,4,"film   video documentary","film & video","US",TRUE,FALSE
"2572",20143.47068271,1,218,62,15,2592000,2592001,10000,60,11,"technology diy electronics","technology","AU",TRUE,TRUE
"2057",8392,1,238,127,7,2592000,2592000,5000,14,12,"comics comic books","comics","US",TRUE,FALSE
"352",25,0,1,119,3,1814400,1814400,500,60,6,"art painting","art","US",FALSE,FALSE
"3417",20,0,1,131,22,2592000,2592001,3000,32,4,"film   video television","film & video","US",FALSE,FALSE
"384",4761,1,18,130,1,3189788,3189788,3500,37,5,"fashion ready to wear","fashion","US",TRUE,FALSE
"287",713,1,24,100,1,2592000,2592000,500,20,4,"food drinks","food","US",TRUE,FALSE
"2108",55,0,7,125,14,2671698,2671698,1000,51,9,"publishing calendars","publishing","US",FALSE,FALSE
"737",2075.85655656,1,74,59,1,2592000,2592001,1500,32,1,"games playing cards","games","GB",TRUE,FALSE
"1957",913.97119755,1,28,117,20,3909746,3909746,500,36,5,"theater plays","theater","GB",TRUE,FALSE
"1226",40971,1,678,133,17,2619848,2619849,30000,35,6,"music pop","music","US",TRUE,FALSE
"1707",1,0,1,135,11,5184000,5184000,2500,14,3,"music pop","music","US",FALSE,FALSE
"659",1240.74867,1,20,50,4,1296000,1296000,1000,8,7,"music rock","music","ES",TRUE,FALSE
"1191",8837.6990856,1,27,112,4,1728000,1728000,6000,23,4,"film   video documentary","film & video","GB",TRUE,FALSE
"915",2843.11,1,23,132,7,2592000,2592000,2500,24,3,"music classical music","music","US",TRUE,FALSE
"2180",6624.77606754,1,72,125,4,3196800,3196800,5000,18,2,"photography places","photography","FR",TRUE,TRUE
"3509",5163,1,63,97,4,2592000,2592000,5000,48,7,"film   video narrative film","film & video","US",TRUE,FALSE
"3332",50,0,2,126,5,2707296,2707306,5000,27,7,"film   video television","film & video","US",FALSE,FALSE
"925",44147,1,784,135,7,2592000,2592004,10000,19,3,"games playing cards","games","US",TRUE,FALSE
"2826",17726,1,157,134,33,3033323,3033335,16000,21,3,"music classical music","music","US",TRUE,TRUE
"3305",4824.9474740792,1,56,130,3,2592000,2592001,5000,59,7,"technology gadgets","technology","CA",TRUE,FALSE
"1334",5591,1,87,125,4,3058126,3058128,5000,16,4,"publishing children s books","publishing","US",TRUE,FALSE
"3320",575.3011822,1,40,135,2,3891600,3891603,8000,53,6,"publishing literary spaces","publishing","MX",TRUE,FALSE
"323",78430.3418638855,1,94,78,4,2851167,2851169,60000,47,4,"technology robots","technology","DE",TRUE,TRUE
"2396",5520,1,24,133,15,2268795,2268795,5500,56,9,"dance workshops","dance","US",TRUE,FALSE
"2261",11,0,2,135,1,2592000,2592000,4500,23,19,"publishing academic","publishing","US",FALSE,FALSE
"3043",4907.3640529725,1,189,66,2,1209600,1209600,400,31,4,"technology gadgets","technology","CA",TRUE,FALSE
"2535",11302,1,397,118,4,2592000,2592000,5000,28,4,"games playing cards","games","US",TRUE,FALSE
"467",224,1,6,87,6,826176,826177,10,22,4,"film   video television","film & video","US",TRUE,FALSE
"3226",0,0,0,135,1,2624753,14038,45000,60,2,"art ceramics","art","MX",FALSE,FALSE
"3094",4374,1,74,111,5,2090386,2090386,3500,22,3,"dance performances","dance","US",TRUE,TRUE
"2193",19553.3275904,1,121,128,2,3337584,3337586,20000,32,26,"theater musical","theater","CA",TRUE,FALSE
"2304",11681,1,414,109,6,2626666,2626666,5000,60,10,"comics comic books","comics","US",TRUE,TRUE
"2146",41,0,3,112,2,3795563,3795576,10000,38,5,"music r b","music","US",FALSE,FALSE
"2571",194.53988,0,8,104,2,2155055,2155055,26000,49,2,"music classical music","music","MX",FALSE,FALSE
"1291",1759.2516084306,1,32,82,1,1225732,1225732,1800,24,0,"music electronic music","music","CA",TRUE,FALSE
"1294",72.16182852,0,4,123,3,4020069,4020070,1000,12,1,"crafts printing","crafts","FR",FALSE,FALSE
"1384",14.47665571,0,2,135,9,5184000,5184000,25000,57,8,"film   video drama","film & video","GB",FALSE,FALSE
"2621",9.678922,0,2,134,12,5184000,5184000,30000,42,26,"music latin","music","MX",FALSE,FALSE
"2389",3340,0,27,107,2,2592000,2553344,3500,49,10,"technology sound","technology","US",FALSE,FALSE
"1984",0,0,0,121,3,5180400,5180400,1200,15,4,"music faith","music","US",FALSE,FALSE
"2186",2923.5,1,97,134,8,2592000,2592000,2500,38,15,"comics comic books","comics","US",TRUE,FALSE
"3451",0,0,0,24,1,2440242,2440255,150000,12,0,"music hip hop","music","US",FALSE,FALSE
"780",1382.69062828,1,26,126,1,2592000,2592000,1000,25,3,"dance workshops","dance","GB",TRUE,FALSE
"2653",693.5,1,23,135,6,1209600,1209600,500,60,2,"music rock","music","US",TRUE,FALSE
"1211",4150,1,63,131,1,2588400,2588400,3600,25,4,"publishing children s books","publishing","US",TRUE,FALSE
"3251",94475.66,1,833,129,2,2764800,2764800,50000,33,5,"technology gadgets","technology","US",TRUE,FALSE
"3331",1305.764372,1,40,41,2,2592000,2592000,4000,46,3,"art illustration","art","HK",TRUE,FALSE
"118",95,0,5,135,9,2592000,2592000,14300,22,6,"publishing young adult","publishing","US",FALSE,FALSE
"2825",19,0,3,92,1,2588400,2588400,1000,20,4,"fashion jewelry","fashion","US",FALSE,FALSE
"772",1502.9948097,0,29,52,3,5184000,5184000,7000,33,4,"music classical music","music","GB",FALSE,FALSE
"2615",1.48680756,0,1,123,10,5184000,5184004,2500,53,8,"music classical music","music","GB",FALSE,FALSE
"2062",71.95233696,0,3,40,1,2592000,2592002,245000,15,2,"theater musical","theater","GB",FALSE,FALSE
"433",0,0,0,135,7,2584049,294182,1500,30,18,"music world music","music","US",FALSE,FALSE
"3011",4409.77,1,88,57,1,5184000,5184000,4000,22,3,"theater musical","theater","US",TRUE,FALSE
"3493",50,0,1,135,2,2592000,327016,8500,51,8,"film   video television","film & video","US",FALSE,FALSE
"1299",50989.89234365,1,630,107,18,3888000,3888000,50000,29,9,"technology camera equipment","technology","HK",TRUE,FALSE
"3084",266,0,5,64,3,5184000,5184000,10000,31,4,"food events","food","US",FALSE,FALSE
"1349",4322,1,40,87,2,2592000,2592000,4147,10,1,"comics graphic novels","comics","US",TRUE,FALSE
"1777",7461.998649,1,10,131,9,2592000,2592004,5000,41,19,"theater musical","theater","GB",TRUE,FALSE
"216",3476.95,0,140,133,9,2798799,2798799,25000,48,7,"publishing young adult","publishing","US",FALSE,FALSE
"2302",984.62553224,1,83,55,2,2592000,2592001,200,38,6,"comics comic books","comics","GB",TRUE,FALSE
"144",3403.35387165,1,22,127,1,3456000,3456002,20000,55,3,"dance spaces","dance","SE",TRUE,FALSE
"3233",3320,0,23,134,4,2595600,2595600,25000,40,22,"games live games","games","US",FALSE,FALSE
"3375",20063.22,1,133,100,10,1831410,1831412,18000,52,9,"art public art","art","US",TRUE,FALSE
"1765",500,1,11,49,1,3456000,3456001,500,33,4,"publishing fiction","publishing","US",TRUE,FALSE
"1726",0,0,0,110,1,2160000,2160000,1593,9,6,"publishing periodicals","publishing","US",FALSE,FALSE
"1003",17930,1,105,119,5,2463925,2463925,10000,14,3,"film   video documentary","film & video","US",TRUE,FALSE
"1144",550,1,19,113,7,2592000,2592000,550,50,8,"music classical music","music","US",TRUE,FALSE
"2530",6396,1,85,130,1,2077638,2077638,6000,25,3,"music classical music","music","US",TRUE,FALSE
"1604",375.6726166659,0,11,88,4,2335831,2335831,1300,25,3,"crafts stationery","crafts","CA",FALSE,FALSE
"580",2863,1,48,110,1,2592000,2592000,2500,38,27,"music world music","music","US",TRUE,FALSE
"2311",1092098.34,1,1952,126,6,3888000,3888000,31500,19,5,"technology hardware","technology","US",TRUE,FALSE
"1120",4625.25281376,1,140,90,1,3456000,3456001,2000,43,3,"games playing cards","games","GB",TRUE,FALSE
"1493",29736,1,431,113,8,2592000,2592001,27500,14,3,"photography photobooks","photography","US",TRUE,TRUE
"70",30381,1,574,128,2,2728706,2728706,9500,60,10,"art painting","art","US",TRUE,TRUE
"810",9060,0,63,101,3,2681976,2681976,56000,26,7,"publishing art books","publishing","US",FALSE,FALSE
"276",17500,1,181,59,5,2509059,2509059,15000,37,20,"music","music","US",TRUE,FALSE
"3059",12781,1,255,81,1,2592000,2592000,10000,50,10,"games tabletop games","games","US",TRUE,FALSE
"75",30,0,2,132,2,2592000,2592000,7000,11,2,"film   video horror","film & video","US",FALSE,FALSE
"741",6409,1,304,77,6,3452400,3452403,3500,30,4,"games playing cards","games","US",TRUE,FALSE
"2529",5011.78581995,1,134,97,3,2678400,2678400,3500,47,10,"music rock","music","FR",TRUE,FALSE
"299",664.4750938605,1,11,16,1,5184000,5184000,298,21,3,"art painting","art","ES",TRUE,FALSE
"816",0,0,0,52,1,2588400,2588403,50000,5,1,"food small batch","food","US",FALSE,FALSE
"1156",809,1,17,68,8,2764800,2764800,700,34,6,"games playing cards","games","US",TRUE,FALSE
"2265",6716.69,1,132,50,1,2592000,2592000,6000,10,4,"photography photobooks","photography","US",TRUE,FALSE
"765",1299.22383591,1,43,131,6,5184000,5184001,1000,40,7,"games playing cards","games","GB",TRUE,FALSE
"1105",10300.5,1,118,88,6,2592000,2592000,10000,14,3,"food vegan","food","US",TRUE,FALSE
"725",18730,1,158,132,4,3024000,3024000,10000,40,18,"games playing cards","games","US",TRUE,FALSE
"249",81.5525227,0,1,124,3,2592000,2592000,400,38,3,"film   video horror","film & video","GB",FALSE,FALSE
"1161",4052,1,88,34,1,2592000,2592001,3500,37,5,"music classical music","music","US",TRUE,FALSE
"799",3865,1,54,135,2,4495616,4495616,3500,34,4,"photography photobooks","photography","US",TRUE,FALSE
"415",344.4001603,1,5,135,2,1382400,1382401,1500,31,6,"art painting","art","DK",TRUE,FALSE
"1571",12356,1,403,133,12,1772938,1772938,6500,57,14,"comics graphic novels","comics","US",TRUE,TRUE
"2453",23456.09,1,205,134,5,2538859,2538859,18000,45,6,"music blues","music","US",TRUE,TRUE
"1958",13736,1,190,51,5,2246400,2246400,12000,38,4,"design interactive design","design","US",TRUE,TRUE
"913",50091,1,266,124,2,2588400,2588400,40000,42,19,"film   video documentary","film & video","US",TRUE,TRUE
"175",27331.5,1,742,135,5,3110400,3110400,20000,53,4,"design product design","design","US",TRUE,FALSE
"1629",26,0,2,127,2,3245258,3245260,800,37,5,"film   video drama","film & video","US",FALSE,FALSE
"234",1,0,1,105,15,1882732,1882732,50000,17,4,"food food trucks","food","US",FALSE,FALSE
"1296",14737.11,1,180,76,2,2764800,2764800,10000,27,6,"music pop","music","US",TRUE,FALSE
"2783",1636,1,15,92,1,3164708,3164708,1500,28,5,"film   video shorts","film & video","US",TRUE,FALSE
"3575",1.50939523,0,1,122,2,2592000,2592000,1000,54,4,"journalism web","journalism","GB",FALSE,FALSE
"1371",3607,1,98,135,2,2851200,2851200,3000,52,2,"publishing children s books","publishing","US",TRUE,FALSE
"2198",31,0,3,77,16,5184000,5184004,5000,13,2,"music r b","music","US",FALSE,FALSE
"214",173,0,8,134,1,3027600,3027601,2000,49,18,"fashion ready to wear","fashion","US",FALSE,FALSE
"1222",832.49525105,1,35,134,1,2593790,2593791,250,29,4,"publishing children s books","publishing","FR",TRUE,FALSE
"773",58981.14,1,107,62,2,2073600,2073600,58315,54,17,"film   video documentary","film & video","US",TRUE,FALSE
"1545",11870.5339159,1,166,80,1,2592000,2592000,8900,52,4,"photography photobooks","photography","GB",TRUE,FALSE
"1823",1085,0,18,109,25,2592000,2592004,2200,12,10,"theater musical","theater","US",FALSE,FALSE
"2989",1810,1,141,52,1,1241972,1241972,1200,27,3,"games tabletop games","games","US",TRUE,FALSE
"2071",1301,0,15,128,1,5184000,5184000,5000,19,3,"technology apps","technology","US",FALSE,FALSE
"2006",2792,1,15,135,19,1296000,1296000,1285,53,7,"publishing radio   podcasts","publishing","US",TRUE,FALSE
"314",4729,1,217,134,16,2894518,2894518,1000,13,9,"publishing young adult","publishing","US",TRUE,TRUE
"1431",0,0,0,102,4,1728000,1728001,87556,43,7,"film   video drama","film & video","IT",FALSE,FALSE
"2620",1210,0,12,135,1,5106890,5106890,450000,25,6,"food small batch","food","US",FALSE,FALSE
"3551",0,0,0,135,2,2595600,2595600,7500,52,8,"crafts woodworking","crafts","US",FALSE,FALSE
"3186",1229,0,22,133,7,2592000,2592002,5000,29,7,"music hip hop","music","US",FALSE,TRUE
"678",214.1811182,0,11,58,1,5183766,5183766,10000,30,1,"fashion jewelry","fashion","HK",FALSE,FALSE
"2872",0,0,0,94,6,2595600,2595600,3000,32,5,"photography photobooks","photography","US",FALSE,FALSE
"1668",454,0,17,122,34,3888000,3888001,50000,60,7,"publishing periodicals","publishing","US",FALSE,FALSE
"502",203099,1,1002,81,1,2592000,2592000,100000,48,6,"technology gadgets","technology","US",TRUE,TRUE
"721",5543,1,83,135,8,691191,691193,1111,40,6,"photography photobooks","photography","US",TRUE,FALSE
"884",281,0,4,53,8,5184000,5184000,3000,56,6,"publishing art books","publishing","US",FALSE,FALSE
"1606",0,0,0,120,3,5184000,5184001,200000,14,4,"film   video drama","film & video","AU",FALSE,FALSE
"1178",7855,1,59,126,1,2592000,2592000,7500,54,7,"food community gardens","food","US",TRUE,FALSE
"3601",2388,0,51,69,3,2592000,2592001,125000,34,2,"technology 3d printing","technology","US",FALSE,FALSE
"1662",1829.30391786,1,35,131,2,1728000,1728000,1500,37,2,"film   video documentary","film & video","CH",TRUE,FALSE
"3486",39751.3158465291,1,705,95,2,2592000,2592005,32000,53,8,"technology gadgets","technology","CA",TRUE,FALSE
"353",2550,1,45,82,1,2592000,2592000,2000,45,7,"dance performances","dance","US",TRUE,TRUE
"2600",27473,1,371,105,14,2592000,2592000,5000,34,5,"games playing cards","games","US",TRUE,FALSE
"328",32339.20592176,1,442,128,14,2612526,2612526,6000,56,8,"film   video horror","film & video","GB",TRUE,TRUE
"408",5,0,1,118,6,5187600,2622366,1750,47,6,"film   video horror","film & video","US",FALSE,FALSE
"2183",3160,1,76,135,7,2610505,2610505,3000,45,7,"comics comic books","comics","US",TRUE,FALSE
"2908",1281,0,25,119,2,2592000,2592001,15000,47,7,"fashion childrenswear","fashion","US",FALSE,FALSE
"1953",176,0,4,131,1,2652570,2652572,78500,59,7,"design interactive design","design","US",FALSE,FALSE
"1499",2238,1,22,121,8,2592000,2592000,2200,32,4,"photography fine art","photography","US",TRUE,TRUE
"1304",0,0,0,94,1,2592000,2592001,6000,16,2,"food community gardens","food","CA",FALSE,FALSE
"2966",10010,1,114,134,8,2595600,2595602,10000,57,5,"fashion childrenswear","fashion","US",TRUE,TRUE
"889",991.49030125,1,36,135,4,2592000,2592000,300,43,5,"film   video documentary","film & video","GB",TRUE,FALSE
"46",729.01693714,0,16,44,2,3173085,3173085,5000,14,2,"technology gadgets","technology","GB",FALSE,FALSE
"27",95,0,3,127,4,5120486,5120486,20000,26,23,"food food trucks","food","US",FALSE,FALSE
"1420",196453,1,521,59,7,2592000,2592000,100000,59,1,"technology hardware","technology","US",TRUE,TRUE
"1073",5153,1,35,120,7,2592000,2592000,5000,41,5,"music classical music","music","US",TRUE,FALSE
"1160",0,0,0,131,3,2588400,2588405,20000,57,9,"technology diy electronics","technology","US",FALSE,FALSE
"854",4622,1,95,61,11,2592000,2592000,4000,32,10,"music rock","music","US",TRUE,FALSE
"2901",16410,1,603,127,4,1296000,1296000,5000,35,5,"games playing cards","games","US",TRUE,FALSE
"2682",12667,1,84,107,5,1914972,1914972,12450,27,4,"food small batch","food","US",TRUE,TRUE
"3163",389.4876344,0,7,133,5,5184000,5184001,16000,20,3,"art public art","art","IT",FALSE,TRUE
"2447",0,0,0,51,8,2243232,1940619,25000,62,9,"film   video festivals","film & video","US",FALSE,FALSE
"1693",2878,1,57,92,8,1728000,1728000,2000,3,3,"photography places","photography","US",TRUE,FALSE
"1208",2310,1,46,40,3,2678400,2678400,2000,32,8,"music pop","music","US",TRUE,FALSE
"3453",5,0,1,134,13,5180400,5180400,7000,59,10,"music hip hop","music","US",FALSE,FALSE
"1744",4257,1,104,94,3,2588400,2588400,4000,25,3,"photography people","photography","US",TRUE,FALSE
"3472",1200,1,41,109,6,921786,921786,1000,36,6,"theater comedy","theater","US",TRUE,FALSE
"1279",3571.08374631,1,107,115,1,2592000,2592001,2800,35,4,"publishing children s books","publishing","GB",TRUE,FALSE
"1585",10,0,1,150,6,7633861,7633869,250,41,3,"music electronic music","music","US",FALSE,FALSE
"946",3069,1,48,86,1,2147358,2147379,3000,22,4,"design typography","design","US",TRUE,FALSE
"2405",800,1,29,135,20,1814400,1814400,300,60,18,"music rock","music","US",TRUE,FALSE
"354",6136,1,55,134,5,4880600,4880604,6000,32,5,"food food trucks","food","US",TRUE,FALSE
"1137",26290.7224024,1,519,114,2,2592000,2592000,2500,39,4,"games playing cards","games","IT",TRUE,FALSE
"2642",26300,1,742,119,2,2592000,2592000,23500,9,2,"games playing cards","games","US",TRUE,TRUE
"223",444.23567263,0,8,128,5,2592000,2592000,3000,53,9,"publishing young adult","publishing","NL",FALSE,TRUE
"980",4314,1,102,101,17,2592000,2592000,4000,34,8,"film   video documentary","film & video","US",TRUE,FALSE
"232",0,0,0,100,3,2592000,1577373,3500,51,4,"publishing young adult","publishing","US",FALSE,TRUE
"37",0,0,0,121,9,3354618,3354619,500,49,6,"publishing young adult","publishing","GB",FALSE,FALSE
"3258",32812,1,471,131,10,4147200,4147200,15000,60,14,"technology gadgets","technology","US",TRUE,FALSE
"2321",10,0,1,77,1,2592000,2592012,1500,27,3,"design architecture","design","US",FALSE,FALSE
"967",4387,1,47,125,4,2256755,2256755,4000,17,3,"film   video documentary","film & video","US",TRUE,FALSE
"767",0,0,0,124,6,4060800,4060800,160000,28,1,"photography photobooks","photography","IT",FALSE,FALSE
"992",5016,1,35,134,3,2592000,2592000,5000,51,6,"food small batch","food","US",TRUE,FALSE
"1803",1633,0,21,111,4,2847600,2502724,20000,27,3,"theater musical","theater","US",FALSE,FALSE
"899",14117.21264778,1,209,135,7,2592000,2592000,11000,31,8,"games playing cards","games","AU",TRUE,FALSE
"1467",940.8302421,1,27,83,15,4930990,4930990,7000,43,10,"music pop","music","HK",TRUE,FALSE
"3072",2102.129328,1,37,135,4,3042430,3042430,1600,59,7,"dance performances","dance","GB",TRUE,TRUE
"2078",669,1,5,120,8,2592000,2592003,500,40,8,"crafts","crafts","US",TRUE,FALSE
"2455",19224.25,1,311,105,1,2592000,2592001,19000,10,5,"games playing cards","games","US",TRUE,FALSE
"2910",39500.63981045,0,293,106,19,2678400,873049,100000,60,52,"technology sound","technology","GB",FALSE,FALSE
"1829",297,0,7,112,1,2592000,2592003,50000,34,4,"crafts quilts","crafts","US",FALSE,FALSE
"2750",1027,0,28,135,27,4870170,4870170,21000,25,3,"technology sound","technology","US",FALSE,FALSE
"182",412.25269464,0,12,112,4,2592000,2592000,3000,28,4,"food drinks","food","GB",FALSE,FALSE
"958",2404,1,36,94,1,2592000,2592000,2000,14,2,"music classical music","music","US",TRUE,FALSE
"1568",19060,1,193,114,3,2711991,2711991,18000,6,5,"film   video family","film & video","US",TRUE,FALSE
"3277",5109.2429163893,1,30,132,7,1814400,1814400,3000,60,11,"film   video narrative film","film & video","GB",TRUE,FALSE
"719",10086,1,119,133,2,2592000,2592001,10000,57,7,"film   video documentary","film & video","US",TRUE,FALSE
"1290",31,0,3,132,9,2592000,2592000,19656,47,2,"film   video drama","film & video","US",FALSE,FALSE
"837",1132.66,1,11,49,1,2592000,2592002,1000,35,8,"technology sound","technology","US",TRUE,FALSE
"183",39209,1,878,100,10,4493940,4493940,1000,52,7,"design product design","design","US",TRUE,FALSE
"2965",20007,1,70,100,2,4532985,4532985,20000,17,3,"film   video shorts","film & video","US",TRUE,FALSE
